Details,Posting Date,Description,Amount,Category
DEBIT,10/27/2025,SICHUAN KITCHEN INC,-9.06,Dining
DEBIT,10/27/2025,ROUND TABLE PIZZA,-5.74,Dining
DEBIT,10/27/2025,SQ *TONY'S PIZZA OAKLAND CA,-7.71,Dining
DEBIT,10/28/2025,PEETS COFFEE LLC,-63.54,Dining
DEBIT,10/28/2025,SQ *SWEETGREEN SALADS LLC,-18.37,Dining
DEBIT,10/28/2025,SMART FINAL FOODS,-210.37,Grocery
DEBIT,10/28/2025,TONY'S PIZZA LLC,-32.63,Dining
DEBIT,10/28/2025,PAYPAL *TAQUERIA EL SOL SAN JOSE CA,-21.59,Dining
DEBIT,10/28/2025,WHOLE FOODS MARKET,-147.07,Grocery
DEBIT,10/28/2025,PY *ALASKA AIRLINES,-838.80,Travel
DEBIT,10/28/2025,POS DEBIT TARGET LLC,-130.11,Shopping
DEBIT,10/28/2025,PAYPAL *SICHUAN KITCHEN,-49.34,Dining
DEBIT,10/28/2025,POS DEBIT HYATT HOTELS #3858,-990.24,Travel
DEBIT,10/29/2025,IN-N-OUT BURGER,-54.11,Dining
DEBIT,10/29/2025,IN-N-OUT BURGER,-51.65,Dining
DEBIT,10/29/2025,PY *BEST BUY,-79.57,Shopping
DEBIT,10/29/2025,SPROUTS FARMERS MARKET MOUNTAIN VIEW CA,-215.28,Grocery
DEBIT,10/29/2025,ckcd green valley grocery,-18.03,Grocery
DEBIT,10/29/2025,SWEETGREEN SALADS INC,-13.61,Dining
DEBIT,10/29/2025,SAFEWAY SAN FRANCISCO CA,-214.43,Grocery
DEBIT,10/30/2025,bayview grill,-38.15,Dining
DEBIT,10/30/2025,PY *SPPLUS PARKING,-18.97,Transport
DEBIT,10/30/2025,CKCD VALVOLINE OIL.COM,-4.63,Transport
DEBIT,10/31/2025,TRADER JOES SAN FRANCISCO CA,-18.14,Grocery
DEBIT,10/31/2025,OLD NAVY STORE 19967,-28.12,Shopping
DEBIT,10/31/2025,HYATT HOTELS,-371.66,Travel
DEBIT,10/31/2025,CORNER CAFE #84923,-31.39,Dining
DEBIT,10/31/2025,CHEVRON GAS INC,-2.00,Transport
DEBIT,10/31/2025,hilton hotels,-260.04,Travel
DEBIT,10/31/2025,NIJIYA MARKET INC,-28.67,Grocery
DEBIT,10/31/2025,PAYPAL TRANSFER.COM,-114.83,Transfer
DEBIT,11/01/2025,PY *PARKING METER,-41.22,Transport
CREDIT,11/01/2025,PAYPAL TRANSFER SANTA CLARA CA,26.93,Transfer
DEBIT,11/01/2025,YOUTUBE PREMIUM INC,-10.59,Subscription
DEBIT,11/01/2025,PAYPAL *CENTURY THEATRES,-8.00,Entertainment
DEBIT,11/01/2025,DOORDASH LLC,-11.80,Dining
DEBIT,11/01/2025,SUTTER HEALTH SUNNYVALE CA,-290.82,Healthcare
DEBIT,11/01/2025,PLAYSTATION STORE PALO ALTO CA,-48.89,Entertainment
DEBIT,11/02/2025,GROCERY OUTLET,-51.21,Grocery
DEBIT,11/02/2025,SQ *RECOLOGY WASTE STORE 71335,-207.65,Utilities
DEBIT,11/02/2025,PY *AMAZON,-291.68,Shopping
DEBIT,11/02/2025,SWEETGREEN SALADS,-47.26,Dining
DEBIT,11/02/2025,PAYPAL *NINTENDO PALO ALTO CA,-16.80,Entertainment
DEBIT,11/02/2025,berkeley bowl market oakland ca,-35.94,Grocery
DEBIT,11/02/2025,VERIZON WIRELESS #40196,-147.05,Utilities
CREDIT,11/02/2025,TST* CASH APP STORE 61525,1124.12,Transfer
DEBIT,11/03/2025,LUCKY SUPERMARKET STORE 79281,-121.73,Grocery
DEBIT,11/03/2025,TAQUERIA EL SOL,-6.85,Dining
DEBIT,11/03/2025,TST* H AND M,-15.02,Shopping
DEBIT,11/03/2025,AT&T WIRELESS #72468,-160.73,Utilities
DEBIT,11/03/2025,sq *topgolf #88541,-69.93,Entertainment
DEBIT,11/03/2025,FOODS CO #59167,-58.64,Grocery
DEBIT,11/03/2025,TST* PANDA EXPRESS INC,-41.78,Dining
DEBIT,11/03/2025,POS DEBIT PANDA EXPRESS #64127,-8.89,Dining
DEBIT,11/03/2025,GITHUB,-18.48,Subscription
DEBIT,11/03/2025,PEETS COFFEE LLC,-6.54,Dining
DEBIT,11/04/2025,SHAKE SHACK,-7.23,Dining
DEBIT,11/04/2025,WAYFAIR HOME #13239,-70.59,Shopping
DEBIT,11/04/2025,HULU.COM,-16.76,Subscription
DEBIT,11/04/2025,PY *EQUITY RESIDENTIAL RENT #64631,-2515.30,Housing
DEBIT,11/04/2025,TARGET SANTA CLARA CA,-271.77,Shopping
DEBIT,11/04/2025,DISNEY PLUS PALO ALTO CA,-26.14,Subscription
DEBIT,11/04/2025,PY *UNIQLO STORE 9681,-200.41,Shopping
DEBIT,11/04/2025,POS DEBIT PAYPAL TRANSFER,-805.72,Transfer
DEBIT,11/04/2025,PY *CORNER CAFE.COM,-31.39,Dining
DEBIT,11/04/2025,CKCD NYTIMES DIGITAL.COM,-25.42,Subscription
DEBIT,11/05/2025,CKCD BERKELEY BOWL MARKET,-132.88,Grocery
DEBIT,11/05/2025,HOME DEPOT #24545,-120.38,Shopping
DEBIT,11/05/2025,TST* OPENAI CHATGPT.COM,-17.78,Subscription
DEBIT,11/05/2025,SQ *THAI KITCHEN #58090,-41.16,Dining
DEBIT,11/05/2025,NETFLIX DALY CITY CA,-7.58,Subscription
DEBIT,11/05/2025,T-MOBILE WIRELESS STORE 52953,-87.78,Utilities
DEBIT,11/05/2025,H AND M STORE 32724,-86.94,Shopping
DEBIT,11/06/2025,IKEA HOME,-283.82,Shopping
DEBIT,11/06/2025,CKCD ROUND TABLE PIZZA.COM,-17.33,Dining
DEBIT,11/06/2025,TST* AMAZON PRIME MEMBERSHIP #12469,-5.49,Subscription
DEBIT,11/06/2025,APPLE STORE STORE 43162,-102.20,Shopping
DEBIT,11/06/2025,AMC THEATRES.COM,-21.86,Entertainment
DEBIT,11/06/2025,LUCKY SUPERMARKET,-113.76,Grocery
DEBIT,11/06/2025,IN-N-OUT BURGER,-5.70,Dining
DEBIT,11/06/2025,MACYS STORE 17715,-334.41,Shopping
DEBIT,11/06/2025,SPOTIFY.COM,-15.29,Subscription
DEBIT,11/06/2025,ADOBE CREATIVE LLC,-10.50,Subscription
DEBIT,11/06/2025,H AND M STORE 95984,-22.32,Shopping
DEBIT,11/06/2025,PG&E PAYMENT,-192.81,Utilities
DEBIT,11/07/2025,PY *MACYS,-279.56,Shopping
DEBIT,11/07/2025,SQ *DOORDASH,-40.10,Dining
DEBIT,11/07/2025,ICLOUD STORAGE,-26.52,Subscription
DEBIT,11/07/2025,CKCD PARKING METER INC,-71.50,Transport
DEBIT,11/07/2025,TARGET,-329.31,Shopping
DEBIT,11/08/2025,SICHUAN KITCHEN STORE 30496,-6.96,Dining
DEBIT,11/08/2025,SWEETGREEN SALADS BERKELEY CA,-41.47,Dining
DEBIT,11/08/2025,POS DEBIT UBER EATS DALY CITY CA,-31.97,Dining
DEBIT,11/08/2025,PY *REI OUTDOOR.COM,-421.61,Shopping
DEBIT,11/09/2025,RAMEN HOUSE.COM,-27.19,Dining
DEBIT,11/09/2025,sq *grubhub sunnyvale ca,-5.60,Dining
DEBIT,11/09/2025,POS DEBIT SUNRISE CAFE #56570,-5.94,Dining
DEBIT,11/09/2025,SEPHORA BEAUTY.COM,-241.69,Shopping
DEBIT,11/09/2025,PY *SPROUTS FARMERS MARKET STORE 9057,-70.65,Grocery
DEBIT,11/09/2025,TST* REI OUTDOOR,-314.40,Shopping
DEBIT,11/09/2025,SQ *TONY'S PIZZA,-27.01,Dining
DEBIT,11/09/2025,TST* GOLDEN GATE GRILL STORE 77128,-10.33,Dining
DEBIT,11/09/2025,pos debit nijiya market inc,-59.77,Grocery
DEBIT,11/09/2025,CKCD WHOLE FOODS MARKET STORE 75277,-209.11,Grocery
DEBIT,11/09/2025,POS DEBIT SMART FINAL FOODS OAKLAND CA,-19.45,Grocery
DEBIT,11/10/2025,PAYPAL *PANDA EXPRESS,-5.12,Dining
DEBIT,11/10/2025,online transfer #89722,-314.73,Transfer
DEBIT,11/10/2025,POS DEBIT XBOX GAMES LLC,-9.12,Entertainment
DEBIT,11/10/2025,SWEETGREEN SALADS,-44.96,Dining
DEBIT,11/10/2025,LYFT RIDE INC,-2.70,Transport
DEBIT,11/10/2025,PLAYSTATION STORE #18430,-15.24,Entertainment
DEBIT,11/10/2025,REGAL CINEMAS,-15.96,Entertainment
DEBIT,11/11/2025,POS DEBIT ROUND TABLE PIZZA LLC,-36.29,Dining
DEBIT,11/11/2025,PAYPAL *H AND M,-80.37,Shopping
DEBIT,11/11/2025,CKCD CHIPOTLE INC,-49.85,Dining
DEBIT,11/12/2025,POS DEBIT LULULEMON INC,-284.50,Shopping
DEBIT,11/12/2025,PAYPAL *ARCO GAS FREMONT CA,-5.13,Transport
DEBIT,11/12/2025,BLAZE PIZZA INC,-9.26,Dining
DEBIT,11/12/2025,PAYPAL *ARCO GAS LLC,-2.66,Transport
DEBIT,11/13/2025,GROCERY OUTLET LLC,-156.07,Grocery
DEBIT,11/13/2025,BAYVIEW GRILL STORE 24323,-26.10,Dining
DEBIT,11/14/2025,SWEETGREEN SALADS,-58.64,Dining
DEBIT,11/14/2025,GROCERY OUTLET.COM,-218.39,Grocery
DEBIT,11/14/2025,TONY'S PIZZA.COM,-50.69,Dining
DEBIT,11/14/2025,NINTENDO OAKLAND CA,-22.33,Entertainment
DEBIT,11/14/2025,THAI KITCHEN SUNNYVALE CA,-58.40,Dining
DEBIT,11/14/2025,HOME DEPOT LLC,-28.37,Shopping
DEBIT,11/14/2025,BAY AREA DENTAL.COM,-145.36,Healthcare
DEBIT,11/14/2025,SWEETGREEN SALADS LLC,-46.56,Dining
DEBIT,11/14/2025,SUNRISE CAFE #64434,-14.84,Dining
DEBIT,11/14/2025,PY *VALVOLINE OIL #9260,-69.53,Transport
DEBIT,11/15/2025,PARKING METER #72882,-2.02,Transport
DEBIT,11/15/2025,POS DEBIT SICHUAN KITCHEN,-54.24,Dining
DEBIT,11/15/2025,LULULEMON #38773,-103.50,Shopping
DEBIT,11/15/2025,POS DEBIT SPPLUS PARKING BERKELEY CA,-19.97,Transport
DEBIT,11/15/2025,PANDA EXPRESS STORE 43185,-20.93,Dining
DEBIT,11/16/2025,SUSHI HOUSE,-24.64,Dining
DEBIT,11/16/2025,DAVE AND BUSTERS.COM,-68.36,Entertainment
DEBIT,11/16/2025,TOPGOLF,-57.07,Entertainment
DEBIT,11/16/2025,CALTRAIN LLC,-74.46,Transport
DEBIT,11/16/2025,DAVE AND BUSTERS.COM,-8.13,Entertainment
DEBIT,11/17/2025,LULULEMON INC,-157.49,Shopping
DEBIT,11/17/2025,PY *SICHUAN KITCHEN #1813,-18.17,Dining
DEBIT,11/17/2025,PY *UNITED AIRLINES LLC,-657.09,Travel
DEBIT,11/17/2025,BART,-7.90,Transport
DEBIT,11/17/2025,TST* PANDA EXPRESS,-44.12,Dining
DEBIT,11/17/2025,tst* regal cinemas store 93461,-40.94,Entertainment
CREDIT,11/18/2025,PAYPAL TRANSFER STORE 81635,952.17,Transfer
DEBIT,11/18/2025,99 RANCH MARKET,-19.29,Grocery
DEBIT,11/18/2025,SMART FINAL FOODS #84807,-19.19,Grocery
DEBIT,11/18/2025,PY *AMC THEATRES SUNNYVALE CA,-10.37,Entertainment
DEBIT,11/18/2025,MACYS.COM,-218.11,Shopping
DEBIT,11/19/2025,STARBUCKS,-24.75,Dining
DEBIT,11/19/2025,XBOX GAMES LLC,-48.27,Entertainment
DEBIT,11/19/2025,SAFEWAY #60588,-93.10,Grocery
DEBIT,11/19/2025,OLD NAVY,-292.92,Shopping
DEBIT,11/19/2025,PY *PEETS COFFEE DALY CITY CA,-22.05,Dining
DEBIT,11/19/2025,amazon store 42366,-210.18,Shopping
DEBIT,11/20/2025,IN-N-OUT BURGER,-17.57,Dining
DEBIT,11/20/2025,RAMEN HOUSE STORE 24661,-44.83,Dining
DEBIT,11/20/2025,ckcd cvs pharmacy.com,-111.78,Healthcare
DEBIT,11/20/2025,GREEN VALLEY GROCERY OAKLAND CA,-24.48,Grocery
DEBIT,11/20/2025,PAYPAL TRANSFER,-1909.32,Transfer
DEBIT,11/21/2025,amc theatres,-8.03,Entertainment
DEBIT,11/21/2025,POS DEBIT UNIQLO INC,-232.58,Shopping
DEBIT,11/21/2025,STUBHUB TICKETS #97588,-23.52,Entertainment
DEBIT,11/21/2025,WAYFAIR HOME,-146.67,Shopping
DEBIT,11/22/2025,76 GAS STATION #62909,-15.52,Transport
CREDIT,11/22/2025,VENMO TRANSFER STORE 36360,287.31,Transfer
DEBIT,11/22/2025,TAQUERIA EL SOL FREMONT CA,-22.37,Dining
DEBIT,11/22/2025,POS DEBIT JOE'S CAFE LLC,-21.64,Dining
DEBIT,11/22/2025,PANDA EXPRESS LLC,-5.02,Dining
DEBIT,11/22/2025,POS DEBIT MACYS,-17.89,Shopping
DEBIT,11/22/2025,lululemon,-115.87,Shopping
DEBIT,11/22/2025,GRUBHUB STORE 85931,-12.20,Dining
DEBIT,11/22/2025,PAYPAL TRANSFER,-655.21,Transfer
DEBIT,11/22/2025,OLD NAVY INC,-77.43,Shopping
DEBIT,11/22/2025,regal cinemas.com,-46.87,Entertainment
DEBIT,11/22/2025,OLD NAVY DALY CITY CA,-68.73,Shopping
DEBIT,11/22/2025,IN-N-OUT BURGER SUNNYVALE CA,-45.73,Dining
DEBIT,11/23/2025,BLUE BOTTLE COFFEE LLC,-5.61,Dining
DEBIT,11/23/2025,NINTENDO,-41.97,Entertainment
DEBIT,11/23/2025,HOME DEPOT,-75.36,Shopping
DEBIT,11/24/2025,CHIPOTLE #99567,-37.71,Dining
DEBIT,11/24/2025,BLAZE PIZZA,-63.98,Dining
DEBIT,11/24/2025,TST* STARBUCKS INC,-10.20,Dining
DEBIT,11/24/2025,TST* CLIPPER TRANSIT BERKELEY CA,-81.55,Transport
DEBIT,11/24/2025,SHELL GAS.COM,-50.69,Transport
DEBIT,11/24/2025,STUBHUB TICKETS STORE 84649,-11.43,Entertainment
DEBIT,11/24/2025,POS DEBIT BAYVIEW GRILL STORE 33295,-6.16,Dining
DEBIT,11/24/2025,lucky supermarket llc,-57.60,Grocery
DEBIT,11/25/2025,sq *enterprise rent a car.com,-625.91,Travel
DEBIT,11/25/2025,CORNER CAFE LLC,-22.23,Dining
DEBIT,11/25/2025,BEST BUY #34504,-41.82,Shopping
DEBIT,11/25/2025,chevron gas.com,-3.08,Transport
DEBIT,11/25/2025,TST* GROCERY OUTLET,-18.80,Grocery
DEBIT,11/25/2025,POS DEBIT NIJIYA MARKET.COM,-49.26,Grocery
DEBIT,11/26/2025,GOLDEN GATE GRILL LLC,-15.05,Dining
DEBIT,11/26/2025,CKCD HERTZ RENTAL #53371,-909.58,Travel
DEBIT,11/26/2025,REGAL CINEMAS STORE 27641,-12.83,Entertainment
DEBIT,11/26/2025,GROCERY OUTLET LLC,-111.28,Grocery
DEBIT,11/26/2025,CORNER CAFE,-40.35,Dining
DEBIT,11/26/2025,TAQUERIA EL SOL LLC,-18.19,Dining
DEBIT,11/26/2025,SPROUTS FARMERS MARKET #94048,-150.62,Grocery
DEBIT,11/27/2025,POS DEBIT STUBHUB TICKETS INC,-9.80,Entertainment
DEBIT,11/27/2025,DOORDASH.COM,-13.26,Dining
DEBIT,11/27/2025,CORNER CAFE PALO ALTO CA,-8.50,Dining
DEBIT,11/27/2025,EXPEDIA TRAVEL,-331.14,Travel
DEBIT,11/27/2025,SPPLUS PARKING,-9.53,Transport
DEBIT,11/28/2025,COSTCO STORE 49930,-88.91,Grocery
DEBIT,11/28/2025,SQ *LYFT RIDE INC,-82.01,Transport
DEBIT,11/28/2025,NIKE,-54.24,Shopping
DEBIT,11/28/2025,JOE'S CAFE,-60.70,Dining
DEBIT,11/28/2025,TAQUERIA EL SOL.COM,-7.21,Dining
DEBIT,11/28/2025,TST* VALVOLINE OIL.COM,-3.95,Transport
CREDIT,11/28/2025,zelle transfer llc,162.61,Transfer
DEBIT,11/29/2025,paypal *spplus parking,-2.04,Transport
DEBIT,11/29/2025,PANDA EXPRESS #71949,-41.34,Dining
DEBIT,11/29/2025,CKCD BLUE BOTTLE COFFEE.COM,-9.77,Dining
DEBIT,11/29/2025,NORDSTROM LLC,-15.26,Shopping
DEBIT,11/29/2025,BEST BUY DALY CITY CA,-68.77,Shopping
DEBIT,11/30/2025,BLAZE PIZZA INC,-5.48,Dining
DEBIT,11/30/2025,TST* H AND M,-154.28,Shopping
DEBIT,11/30/2025,PAYPAL *HERTZ RENTAL,-428.28,Travel
DEBIT,11/30/2025,CHEVRON GAS STORE 36384,-11.43,Transport
DEBIT,11/30/2025,PY *CALTRAIN INC,-16.16,Transport
DEBIT,11/30/2025,THAI KITCHEN STORE 34453,-53.32,Dining
DEBIT,11/30/2025,TST* BEST BUY,-41.50,Shopping
DEBIT,11/30/2025,ETSY SHOP #93064,-397.34,Shopping
DEBIT,12/01/2025,TONY'S PIZZA INC,-22.62,Dining
DEBIT,12/02/2025,SUTTER HEALTH,-162.17,Healthcare
DEBIT,12/02/2025,RECOLOGY WASTE,-163.59,Utilities
DEBIT,12/02/2025,thai kitchen inc,-52.05,Dining
DEBIT,12/02/2025,TST* GITHUB,-29.60,Subscription
DEBIT,12/02/2025,NYTIMES DIGITAL.COM,-19.44,Subscription
DEBIT,12/02/2025,CKCD AT&T WIRELESS STORE 78348,-101.66,Utilities
DEBIT,12/03/2025,UBER EATS,-9.09,Dining
DEBIT,12/03/2025,PAYPAL *WAYFAIR HOME #33458,-141.21,Shopping
DEBIT,12/03/2025,REGAL CINEMAS STORE 2510,-23.14,Entertainment
DEBIT,12/03/2025,SQ *UBER EATS LLC,-23.76,Dining
DEBIT,12/03/2025,NIKE.COM,-296.16,Shopping
DEBIT,12/03/2025,PY *YOUTUBE PREMIUM INC,-7.69,Subscription
DEBIT,12/04/2025,FIVE GUYS BURGERS MOUNTAIN VIEW CA,-5.57,Dining
DEBIT,12/04/2025,SPOTIFY DALY CITY CA,-6.69,Subscription
DEBIT,12/04/2025,PARKING METER #19871,-43.67,Transport
DEBIT,12/04/2025,UBER EATS.COM,-39.43,Dining
DEBIT,12/04/2025,TST* HULU,-5.70,Subscription
DEBIT,12/04/2025,VERIZON WIRELESS #90323,-146.30,Utilities
DEBIT,12/04/2025,NETFLIX LLC,-26.43,Subscription
DEBIT,12/04/2025,SQ *ADOBE CREATIVE,-6.45,Subscription
DEBIT,12/04/2025,XBOX GAMES.COM,-25.57,Entertainment
DEBIT,12/05/2025,AMAZON PRIME MEMBERSHIP BERKELEY CA,-26.62,Subscription
DEBIT,12/05/2025,EQUITY RESIDENTIAL RENT,-2214.72,Housing
DEBIT,12/05/2025,FOODS CO STORE 42869,-52.98,Grocery
CREDIT,12/05/2025,PY *VENMO TRANSFER LLC,262.16,Transfer
DEBIT,12/05/2025,CORNER CAFE #98427,-5.05,Dining
DEBIT,12/05/2025,blue bottle coffee,-5.01,Dining
DEBIT,12/05/2025,PAYPAL *VERVE COFFEE LLC,-22.92,Dining
DEBIT,12/05/2025,UBER EATS STORE 79418,-46.27,Dining
DEBIT,12/05/2025,PAYPAL *ICLOUD STORAGE,-9.34,Subscription
DEBIT,12/05/2025,PY *KAISER PERMANENTE.COM,-77.74,Healthcare
DEBIT,12/06/2025,pos debit pg&e payment,-206.54,Utilities
DEBIT,12/06/2025,FOODS CO INC,-148.39,Grocery
DEBIT,12/06/2025,blue bottle coffee.com,-9.18,Dining
DEBIT,12/06/2025,DISNEY PLUS,-5.33,Subscription
DEBIT,12/06/2025,APPLE STORE,-22.69,Shopping
DEBIT,12/06/2025,CALTRAIN SAN JOSE CA,-24.87,Transport
DEBIT,12/06/2025,WHOLE FOODS MARKET STORE 15614,-18.54,Grocery
DEBIT,12/06/2025,CKCD ETSY SHOP.COM,-252.87,Shopping
DEBIT,12/06/2025,SPPLUS PARKING,-44.57,Transport
DEBIT,12/06/2025,ARCO GAS,-39.05,Transport
DEBIT,12/07/2025,POS DEBIT 99 RANCH MARKET INC,-156.11,Grocery
DEBIT,12/07/2025,PY *PARKING METER,-4.00,Transport
DEBIT,12/07/2025,OPENAI CHATGPT,-10.82,Subscription
DEBIT,12/08/2025,TST* SUSHI HOUSE,-5.11,Dining
DEBIT,12/08/2025,SQ *GOLDEN GATE GRILL,-46.06,Dining
DEBIT,12/08/2025,TST* SWEETGREEN SALADS #20366,-5.00,Dining
CREDIT,12/08/2025,CKCD PAYPAL TRANSFER FREMONT CA,150.59,Transfer
DEBIT,12/08/2025,PAYPAL *T-MOBILE WIRELESS,-72.07,Utilities
DEBIT,12/08/2025,MOLLIE STONES MARKET INC,-50.75,Grocery
DEBIT,12/09/2025,PY *LYFT RIDE STORE 94253,-45.38,Transport
DEBIT,12/09/2025,LULULEMON.COM,-89.51,Shopping
DEBIT,12/09/2025,HOME DEPOT.COM,-175.58,Shopping
DEBIT,12/09/2025,AIRBNB,-685.98,Travel
DEBIT,12/09/2025,PY *GOLDEN GATE GRILL,-28.00,Dining
DEBIT,12/10/2025,UBER EATS.COM,-12.44,Dining
DEBIT,12/10/2025,WHOLE FOODS MARKET SAN JOSE CA,-60.81,Grocery
DEBIT,12/10/2025,PY *DAVE AND BUSTERS,-8.44,Entertainment
DEBIT,12/10/2025,PAYPAL *TAQUERIA EL SOL.COM,-32.97,Dining
DEBIT,12/11/2025,PY *REI OUTDOOR STORE 66676,-171.52,Shopping
DEBIT,12/11/2025,SUSHI HOUSE DALY CITY CA,-22.97,Dining
DEBIT,12/11/2025,PY *FOODS CO,-104.32,Grocery
DEBIT,12/11/2025,VENMO TRANSFER DALY CITY CA,-25.02,Transfer
DEBIT,12/11/2025,ROUND TABLE PIZZA STORE 46146,-22.35,Dining
DEBIT,12/11/2025,OLD NAVY,-350.17,Shopping
DEBIT,12/11/2025,XBOX GAMES #14698,-15.01,Entertainment
DEBIT,12/11/2025,HERTZ RENTAL,-607.64,Travel
DEBIT,12/12/2025,pos debit philz coffee #65098,-5.00,Dining
DEBIT,12/12/2025,doordash,-43.28,Dining
DEBIT,12/12/2025,PY *LYFT RIDE INC,-41.03,Transport
DEBIT,12/12/2025,VALVOLINE OIL,-25.76,Transport
DEBIT,12/12/2025,SAFEWAY.COM,-135.96,Grocery
DEBIT,12/13/2025,NORDSTROM,-19.22,Shopping
DEBIT,12/13/2025,CKCD REI OUTDOOR INC,-198.32,Shopping
DEBIT,12/13/2025,UNIQLO #30913,-418.68,Shopping
DEBIT,12/13/2025,MOLLIE STONES MARKET #73624,-66.59,Grocery
DEBIT,12/13/2025,TST* HOME DEPOT #7147,-79.16,Shopping
DEBIT,12/13/2025,ARCO GAS LLC,-52.41,Transport
DEBIT,12/13/2025,PAYPAL *CASH APP #88384,-1102.42,Transfer
DEBIT,12/14/2025,NIKE,-21.51,Shopping
CREDIT,12/14/2025,TST* PAYPAL TRANSFER LLC,232.20,Transfer
DEBIT,12/14/2025,SHAKE SHACK PALO ALTO CA,-5.72,Dining
DEBIT,12/14/2025,PAYPAL *SUSHI HOUSE,-13.14,Dining
DEBIT,12/14/2025,PAYPAL *SICHUAN KITCHEN LLC,-6.18,Dining
DEBIT,12/15/2025,ETSY SHOP #63787,-28.73,Shopping
DEBIT,12/15/2025,SQ *CALTRAIN #62438,-7.94,Transport
DEBIT,12/15/2025,tst* cvs pharmacy,-347.75,Healthcare
DEBIT,12/15/2025,H AND M #1710,-331.84,Shopping
DEBIT,12/15/2025,AC TRANSIT INC,-36.01,Transport
DEBIT,12/15/2025,SQ *CHEVRON GAS INC,-2.30,Transport
DEBIT,12/16/2025,TST* BERKELEY BOWL MARKET STORE 43205,-42.58,Grocery
DEBIT,12/16/2025,nordstrom,-25.01,Shopping
DEBIT,12/16/2025,SMART FINAL FOODS #81325,-149.90,Grocery
DEBIT,12/16/2025,panda express,-34.79,Dining
DEBIT,12/16/2025,SPROUTS FARMERS MARKET INC,-30.97,Grocery
DEBIT,12/17/2025,UNIQLO #24548,-315.84,Shopping
DEBIT,12/17/2025,PY *JOE'S CAFE STORE 63354,-46.79,Dining
DEBIT,12/17/2025,PAYPAL *GROCERY OUTLET,-202.89,Grocery
DEBIT,12/17/2025,SEPHORA BEAUTY #53423,-274.03,Shopping
DEBIT,12/17/2025,POS DEBIT BAYVIEW GRILL MOUNTAIN VIEW CA,-30.82,Dining
DEBIT,12/17/2025,SEPHORA BEAUTY STORE 31244,-372.60,Shopping
DEBIT,12/17/2025,wayfair home inc,-52.57,Shopping
DEBIT,12/17/2025,CKCD MOLLIE STONES MARKET #65737,-197.57,Grocery
DEBIT,12/18/2025,POS DEBIT UNIQLO.COM,-98.89,Shopping
DEBIT,12/18/2025,SAFEWAY,-20.03,Grocery
DEBIT,12/18/2025,CKCD WAYFAIR HOME LLC,-80.26,Shopping
DEBIT,12/18/2025,99 RANCH MARKET STORE 97489,-35.73,Grocery
CREDIT,12/18/2025,PAYPAL *PAYPAL TRANSFER,39.40,Transfer
CREDIT,12/18/2025,SQ *VENMO TRANSFER #51187,28.35,Transfer
DEBIT,12/19/2025,BAYVIEW GRILL LLC,-5.46,Dining
DEBIT,12/19/2025,TAQUERIA EL SOL MOUNTAIN VIEW CA,-63.00,Dining
DEBIT,12/19/2025,CKCD 99 RANCH MARKET,-127.31,Grocery
DEBIT,12/19/2025,TST* THAI KITCHEN,-49.86,Dining
DEBIT,12/19/2025,PY *SWEETGREEN SALADS #10642,-26.75,Dining
DEBIT,12/19/2025,PAYPAL *GRUBHUB STORE 20287,-39.47,Dining
CREDIT,12/19/2025,PAYPAL TRANSFER INC,100.80,Transfer
DEBIT,12/20/2025,TST* PHILZ COFFEE #80301,-8.09,Dining
DEBIT,12/20/2025,DAVE AND BUSTERS #38996,-11.91,Entertainment
DEBIT,12/20/2025,99 RANCH MARKET,-43.07,Grocery
DEBIT,12/21/2025,PANDA EXPRESS,-19.32,Dining
DEBIT,12/21/2025,dave and busters sunnyvale ca,-66.45,Entertainment
DEBIT,12/21/2025,STARBUCKS INC,-5.90,Dining
DEBIT,12/21/2025,NIJIYA MARKET.COM,-57.91,Grocery
DEBIT,12/21/2025,CORNER CAFE LLC,-7.11,Dining
DEBIT,12/21/2025,CHIPOTLE PALO ALTO CA,-44.11,Dining
DEBIT,12/21/2025,PEETS COFFEE INC,-36.80,Dining
DEBIT,12/22/2025,PAYPAL *DAVE AND BUSTERS DALY CITY CA,-14.38,Entertainment
DEBIT,12/22/2025,HERTZ RENTAL.COM,-794.78,Travel
DEBIT,12/22/2025,STUBHUB TICKETS LLC,-69.06,Entertainment
DEBIT,12/23/2025,SQ *GROCERY OUTLET #55789,-18.80,Grocery
DEBIT,12/23/2025,BART INC,-39.98,Transport
DEBIT,12/23/2025,JOE'S CAFE SANTA CLARA CA,-46.14,Dining
DEBIT,12/23/2025,SICHUAN KITCHEN STORE 87466,-64.05,Dining
DEBIT,12/23/2025,PAYPAL *BLAZE PIZZA,-32.91,Dining
DEBIT,12/23/2025,BLAZE PIZZA STORE 37398,-6.62,Dining
DEBIT,12/24/2025,SPPLUS PARKING INC,-12.85,Transport
DEBIT,12/24/2025,RAMEN HOUSE STORE 22856,-8.48,Dining
DEBIT,12/24/2025,ROUND TABLE PIZZA,-28.11,Dining
DEBIT,12/24/2025,HOME DEPOT,-17.10,Shopping
DEBIT,12/24/2025,SHELL GAS.COM,-3.88,Transport
DEBIT,12/24/2025,CKCD TICKETMASTER EVENTS.COM,-39.05,Entertainment
DEBIT,12/25/2025,FIVE GUYS BURGERS LLC,-10.95,Dining
DEBIT,12/25/2025,VALVOLINE OIL #48190,-32.31,Transport
